run,seed,variable,lead_hours,wavenumber,power_ratio
pyramid,1,Q850,24,32,1.2260928027764766
pyramid,1,TP6h,24,1,0.6685195733434588
pyramid,1,TP6h,24,2,0.5904349745152997
pyramid,1,TP6h,24,3,0.5833260930996329
pyramid,1,TP6h,24,4,0.4857869655910172
pyramid,1,TP6h,24,5,0.4746954980383908
pyramid,1,TP6h,24,6,0.4149111289576151
pyramid,1,TP6h,24,7,0.40698820310254197
pyramid,1,TP6h,24,8,0.39053551729492314
pyramid,1,TP6h,24,9,0.3621848796396914
pyramid,1,TP6h,24,10,0.33271030306860777
pyramid,1,TP6h,24,11,0.31202946965385675
pyramid,1,TP6h,24,12,0.2992276788127485
pyramid,1,TP6h,24,13,0.2826041680891291
pyramid,1,TP6h,24,14,0.2609305985105555
pyramid,1,TP6h,24,15,0.24503110260085376
pyramid,1,TP6h,24,16,0.24704264092542996
pyramid,1,TP6h,24,17,0.22624850744041572
pyramid,1,TP6h,24,18,0.2056440672800491
pyramid,1,TP6h,24,19,0.186782169007892
pyramid,1,TP6h,24,20,0.18595601695826747
pyramid,1,TP6h,24,21,0.172395049241381
pyramid,1,TP6h,24,22,0.16030903894040338
pyramid,1,TP6h,24,23,0.1545750707559701
pyramid,1,TP6h,24,24,0.1590663793555364
pyramid,1,TP6h,24,25,0.14799145521855908
pyramid,1,TP6h,24,26,0.1434973624301833
pyramid,1,TP6h,24,27,0.1312556784715452
pyramid,1,TP6h,24,28,0.13293347191095903
pyramid,1,TP6h,24,29,0.1259190933933945
pyramid,1,TP6h,24,30,0.13335526476002574
pyramid,1,TP6h,24,31,0.1362223812025364
pyramid,1,TP6h,24,32,0.1545108530562109
pyramid,1,Z500,120,1,0.9054396793727103
pyramid,1,Z500,120,2,0.8568679147641062
pyramid,1,Z500,120,3,0.7506900426456316
pyramid,1,Z500,120,4,0.6188750956858913
pyramid,1,Z500,120,5,0.5859667007946795
pyramid,1,Z500,120,6,0.6057349652646193
pyramid,1,Z500,120,7,0.719112026029404
pyramid,1,Z500,120,8,0.9539897062122644
pyramid,1,Z500,120,9,1.4823605991099404
pyramid,1,Z500,120,10,2.2044622445716575
pyramid,1,Z500,120,11,3.4475786545386597
pyramid,1,Z500,120,12,5.417560617337115
pyramid,1,Z500,120,13,8.069763705690995
pyramid,1,Z500,120,14,10.23141720298639
pyramid,1,Z500,120,15,16.717727515779824
pyramid,1,Z500,120,16,43.24852286764478
pyramid,1,Z500,120,17,26.93709046600664
pyramid,1,Z500,120,18,32.43973851315467
pyramid,1,Z500,120,19,34.87743351552784
pyramid,1,Z500,120,20,39.62481869786086
pyramid,1,Z500,120,21,46.720835497220015
pyramid,1,Z500,120,22,50.9529818695184
pyramid,1,Z500,120,23,61.64761094703612
pyramid,1,Z500,120,24,72.99253834203093
pyramid,1,Z500,120,25,89.23868761215464
pyramid,1,Z500,120,26,103.84001847037258
pyramid,1,Z500,120,27,137.5957454059676
pyramid,1,Z500,120,28,183.93532517282534
pyramid,1,Z500,120,29,235.16589216829172
pyramid,1,Z500,120,30,268.32429453202207
pyramid,1,Z500,120,31,311.3624800039479
pyramid,1,Z500,120,32,753.1620993828835
pyramid,1,T850,120,1,1.0163149794729862
pyramid,1,T850,120,2,0.9484617281578946
pyramid,1,T850,120,3,0.9245145307422019
pyramid,1,T850,120,4,0.8414052724788961
pyramid,1,T850,120,5,0.7630000819073843
pyramid,1,T850,120,6,0.7526254470639225
pyramid,1,T850,120,7,0.8364718463011069
pyramid,1,T850,120,8,0.948977032409661
pyramid,1,T850,120,9,1.2465531518702673
pyramid,1,T850,120,10,1.4790903031360558
pyramid,1,T850,120,11,1.9056546163457404
pyramid,1,T850,120,12,2.150775393164046
pyramid,1,T850,120,13,2.6472538009532673
pyramid,1,T850,120,14,3.155018914037859
pyramid,1,T850,120,15,4.464611305279782
pyramid,1,T850,120,16,8.657340335904165
pyramid,1,T850,120,17,5.09421741065122
pyramid,1,T850,120,18,5.347768781524922
pyramid,1,T850,120,19,5.904328939689452
pyramid,1,T850,120,20,5.611794437626626
pyramid,1,T850,120,21,5.844245444211338
pyramid,1,T850,120,22,5.875829532224078
pyramid,1,T850,120,23,6.001554301189535
pyramid,1,T850,120,24,6.3541115612411625
pyramid,1,T850,120,25,7.002128319363602
pyramid,1,T850,120,26,7.602161731680185
pyramid,1,T850,120,27,9.09957967172893
pyramid,1,T850,120,28,11.311484603122828
pyramid,1,T850,120,29,13.654090835861075
pyramid,1,T850,120,30,15.639363921443156
pyramid,1,T850,120,31,17.292463693290028
pyramid,1,T850,120,32,44.00188358826907
pyramid,1,Q850,120,1,0.9448111508384248
pyramid,1,Q850,120,2,0.9037088326636419
pyramid,1,Q850,120,3,0.9292606613714722
pyramid,1,Q850,120,4,0.8624934028825647
pyramid,1,Q850,120,5,0.8300957207966225
pyramid,1,Q850,120,6,0.7759178205000942
pyramid,1,Q850,120,7,0.7569960920282277
pyramid,1,Q850,120,8,0.7597858570421601
pyramid,1,Q850,120,9,0.7850879343717635
pyramid,1,Q850,120,10,0.7897734674450831
pyramid,1,Q850,120,11,0.8326086757508616
pyramid,1,Q850,120,12,0.8345798766250893
pyramid,1,Q850,120,13,0.9576420577199661
pyramid,1,Q850,120,14,0.9964927072354572
pyramid,1,Q850,120,15,1.0674772120295795
pyramid,1,Q850,120,16,1.6123064503532571
pyramid,1,Q850,120,17,1.1304112428347786
pyramid,1,Q850,120,18,1.2085429298775072
pyramid,1,Q850,120,19,1.2153066933556864
pyramid,1,Q850,120,20,1.2372827690910588
pyramid,1,Q850,120,21,1.2990932926497203
pyramid,1,Q850,120,22,1.254394216298308
pyramid,1,Q850,120,23,1.2963001660030646
pyramid,1,Q850,120,24,1.3227611880572954
pyramid,1,Q850,120,25,1.4058697957843413
pyramid,1,Q850,120,26,1.4711896458503382
pyramid,1,Q850,120,27,1.6809313306684095
pyramid,1,Q850,120,28,1.7452674575790161
pyramid,1,Q850,120,29,1.9345276299684335
pyramid,1,Q850,120,30,1.9003171338878717
pyramid,1,Q850,120,31,2.2407428668751566
pyramid,1,Q850,120,32,3.8140503992105184
pyramid,1,TP6h,120,1,0.5310436623903817
pyramid,1,TP6h,120,2,0.44521104568406106
pyramid,1,TP6h,120,3,0.4097204837675009
pyramid,1,TP6h,120,4,0.28268838730804613
pyramid,1,TP6h,120,5,0.2346173843467962
pyramid,1,TP6h,120,6,0.17300431244832254
pyramid,1,TP6h,120,7,0.16208885738494047
pyramid,1,TP6h,120,8,0.16508544061392708
pyramid,1,TP6h,120,9,0.13903221060635243
pyramid,1,TP6h,120,10,0.12759015525525597
pyramid,1,TP6h,120,11,0.1276430975147502
pyramid,1,TP6h,120,12,0.13227465268014085
pyramid,1,TP6h,120,13,0.13166715139692795
pyramid,1,TP6h,120,14,0.12236557874428058
pyramid,1,TP6h,120,15,0.13874995703730084
pyramid,1,TP6h,120,16,0.23250782458450597
pyramid,1,TP6h,120,17,0.1350704470853893
pyramid,1,TP6h,120,18,0.11215917151328807
pyramid,1,TP6h,120,19,0.1048571031313522
pyramid,1,TP6h,120,20,0.1063713367583464
pyramid,1,TP6h,120,21,0.09846963094869929
pyramid,1,TP6h,120,22,0.09163180556169691
pyramid,1,TP6h,120,23,0.08710140540325068
pyramid,1,TP6h,120,24,0.09314046814975561
pyramid,1,TP6h,120,25,0.08576965318842965
pyramid,1,TP6h,120,26,0.09369832597940658
pyramid,1,TP6h,120,27,0.09704571145272506
pyramid,1,TP6h,120,28,0.11764597433311494
pyramid,1,TP6h,120,29,0.12163512134773068
pyramid,1,TP6h,120,30,0.12499527064995584
pyramid,1,TP6h,120,31,0.13699544204954678
pyramid,1,TP6h,120,32,0.24514511058323799
pyramid,2,Z500,24,1,0.9929478732022313
pyramid,2,Z500,24,2,1.0096061907375433
pyramid,2,Z500,24,3,0.9845209637239586
pyramid,2,Z500,24,4,0.8818971574821967
pyramid,2,Z500,24,5,0.7903630642642524
pyramid,2,Z500,24,6,0.6991916499057207
pyramid,2,Z500,24,7,0.6713084825260371
pyramid,2,Z500,24,8,0.7392294046691673
pyramid,2,Z500,24,9,0.8957268623029034
pyramid,2,Z500,24,10,1.1245606067698504
pyramid,2,Z500,24,11,1.371603431379579
pyramid,2,Z500,24,12,1.7339711037985854
pyramid,2,Z500,24,13,2.1764820036422683
pyramid,2,Z500,24,14,2.5557113079601375
pyramid,2,Z500,24,15,3.191098132698483
pyramid,2,Z500,24,16,4.564940144340732
pyramid,2,Z500,24,17,4.971270338723835
pyramid,2,Z500,24,18,6.411034122286944
pyramid,2,Z500,24,19,8.478760176706823
pyramid,2,Z500,24,20,10.378506880335324
pyramid,2,Z500,24,21,12.242716438592142
pyramid,2,Z500,24,22,14.42877576910913
pyramid,2,Z500,24,23,16.308965763805244
pyramid,2,Z500,24,24,18.874384878974247
pyramid,2,Z500,24,25,23.752875184145665
pyramid,2,Z500,24,26,28.30274703390126
pyramid,2,Z500,24,27,34.62590890634056
pyramid,2,Z500,24,28,41.95645144149902
pyramid,2,Z500,24,29,47.41124274405272
pyramid,2,Z500,24,30,50.689007707841085
pyramid,2,Z500,24,31,52.478290813766776
pyramid,2,Z500,24,32,63.92556049022788
pyramid,2,T850,24,1,0.9949274776201535
pyramid,2,T850,24,2,1.0035219764688328
pyramid,2,T850,24,3,1.0023373366458308
pyramid,2,T850,24,4,0.9565662598559955
pyramid,2,T850,24,5,0.9470436317729453
pyramid,2,T850,24,6,0.9222094727892031
pyramid,2,T850,24,7,0.8980224065524823
pyramid,2,T850,24,8,0.9219827059753641
pyramid,2,T850,24,9,0.9954841397368525
pyramid,2,T850,24,10,1.0541078574648606
pyramid,2,T850,24,11,1.099103128996785
pyramid,2,T850,24,12,1.2266306102335311
pyramid,2,T850,24,13,1.2821413718271961
pyramid,2,T850,24,14,1.4531393173424132
pyramid,2,T850,24,15,1.5023518535930647
pyramid,2,T850,24,16,1.6574940832671945
pyramid,2,T850,24,17,1.7118601303375738
pyramid,2,T850,24,18,1.8712556532359352
pyramid,2,T850,24,19,1.9455510684116701
pyramid,2,T850,24,20,2.0115281285808524
pyramid,2,T850,24,21,2.115296101336623
pyramid,2,T850,24,22,2.241902842745798
pyramid,2,T850,24,23,2.25479053580759
pyramid,2,T850,24,24,2.32893477130618
pyramid,2,T850,24,25,2.541801604499461
pyramid,2,T850,24,26,2.71856856711517
pyramid,2,T850,24,27,2.7838006676706386
pyramid,2,T850,24,28,3.122113449669713
pyramid,2,T850,24,29,3.243178946297376
pyramid,2,T850,24,30,3.275821085952364
pyramid,2,T850,24,31,3.3894810847289447
pyramid,2,T850,24,32,3.836532857976443
pyramid,2,Q850,24,1,0.9877431512239649
pyramid,2,Q850,24,2,0.9959678274343421
pyramid,2,Q850,24,3,0.9819649159670385
pyramid,2,Q850,24,4,0.9747330378916143
pyramid,2,Q850,24,5,0.949793707314268
pyramid,2,Q850,24,6,0.9182033259438512
pyramid,2,Q850,24,7,0.8810590617813059
pyramid,2,Q850,24,8,0.8942232224224803
pyramid,2,Q850,24,9,0.8811804248311039
pyramid,2,Q850,24,10,0.8864030259395193
pyramid,2,Q850,24,11,0.8707434652707933
pyramid,2,Q850,24,12,0.8734133962861016
pyramid,2,Q850,24,13,0.9223067766047648
pyramid,2,Q850,24,14,0.8972814636531978
pyramid,2,Q850,24,15,0.9468305959208244
pyramid,2,Q850,24,16,0.9640192684425041
pyramid,2,Q850,24,17,0.9358544901052049
pyramid,2,Q850,24,18,0.9137775554416578
pyramid,2,Q850,24,19,0.949585419965574
pyramid,2,Q850,24,20,0.9766556489874617
pyramid,2,Q850,24,21,0.9443595714327561
pyramid,2,Q850,24,22,1.010159282774729
pyramid,2,Q850,24,23,1.0438796425601262
pyramid,2,Q850,24,24,1.0077306261718406
pyramid,2,Q850,24,25,1.0014181228685766
pyramid,2,Q850,24,26,1.0563121369798618
pyramid,2,Q850,24,27,1.034899744475779
pyramid,2,Q850,24,28,1.0445120421596623
pyramid,2,Q850,24,29,1.0813231956274492
pyramid,2,Q850,24,30,1.1065116168580655
pyramid,2,Q850,24,31,1.1522398966999055
pyramid,2,Q850,24,32,1.1909232793560756
pyramid,2,TP6h,24,1,0.6664626799525086
pyramid,2,TP6h,24,2,0.5948544686327517
pyramid,2,TP6h,24,3,0.5858048625073241
pyramid,2,TP6h,24,4,0.4879206214366145
pyramid,2,TP6h,24,5,0.47486676203463113
pyramid,2,TP6h,24,6,0.4233504196524273
pyramid,2,TP6h,24,7,0.41680558155924063
pyramid,2,TP6h,24,8,0.39685635539307695
pyramid,2,TP6h,24,9,0.3692812547359136
pyramid,2,TP6h,24,10,0.3418687924266781
pyramid,2,TP6h,24,11,0.31655198965887316
pyramid,2,TP6h,24,12,0.30177082789855525
pyramid,2,TP6h,24,13,0.2860807037192401
pyramid,2,TP6h,24,14,0.2645228139168397
pyramid,2,TP6h,24,15,0.2509838832251583
pyramid,2,TP6h,24,16,0.24607081585198737
pyramid,2,TP6h,24,17,0.23045593196142003
pyramid,2,TP6h,24,18,0.2058869359208708
pyramid,2,TP6h,24,19,0.19082929430877565
pyramid,2,TP6h,24,20,0.18959161600450256
pyramid,2,TP6h,24,21,0.17757320755208042
pyramid,2,TP6h,24,22,0.16288147665755048
pyramid,2,TP6h,24,23,0.1602143743694642
pyramid,2,TP6h,24,24,0.15617355880339223
pyramid,2,TP6h,24,25,0.14764253048424633
pyramid,2,TP6h,24,26,0.14454643770259068
pyramid,2,TP6h,24,27,0.13229570386757175
pyramid,2,TP6h,24,28,0.13441998343369016
pyramid,2,TP6h,24,29,0.12546264735580911
pyramid,2,TP6h,24,30,0.12962988051872656
pyramid,2,TP6h,24,31,0.13100756728372703
pyramid,2,TP6h,24,32,0.15638432904704838
pyramid,2,Z500,120,1,0.919363013400633
pyramid,2,Z500,120,2,0.892276554270757
pyramid,2,Z500,120,3,0.7664023138063963
pyramid,2,Z500,120,4,0.6672735161766912
pyramid,2,Z500,120,5,0.6062661989459509
pyramid,2,Z500,120,6,0.5830304020316923
pyramid,2,Z500,120,7,0.6430420525821767
pyramid,2,Z500,120,8,0.8235425071930377
pyramid,2,Z500,120,9,1.2793042657600142
pyramid,2,Z500,120,10,1.8641351246015894
pyramid,2,Z500,120,11,3.023881533759197
pyramid,2,Z500,120,12,5.061836020703294
pyramid,2,Z500,120,13,7.409065651911339
pyramid,2,Z500,120,14,10.125549977599633
pyramid,2,Z500,120,15,14.399570947200417
pyramid,2,Z500,120,16,39.476234356696324
pyramid,2,Z500,120,17,22.804841390774246
pyramid,2,Z500,120,18,28.602230317003233
pyramid,2,Z500,120,19,31.522192713346126
pyramid,2,Z500,120,20,35.02514232064518
pyramid,2,Z500,120,21,43.24873660127048
pyramid,2,Z500,120,22,47.238546998853444
pyramid,2,Z500,120,23,59.51738717965092
pyramid,2,Z500,120,24,68.93227155021633
pyramid,2,Z500,120,25,87.86678948639926
pyramid,2,Z500,120,26,104.11678126512324
pyramid,2,Z500,120,27,143.25082017643263
pyramid,2,Z500,120,28,181.5949043108867
pyramid,2,Z500,120,29,235.37575393859865
pyramid,2,Z500,120,30,281.7346926942147
pyramid,2,Z500,120,31,320.9588258933032
pyramid,2,Z500,120,32,905.4103147258487
pyramid,2,T850,120,1,0.9837522510922184
pyramid,2,T850,120,2,0.9916440799398233
pyramid,2,T850,120,3,0.9509041386284587
pyramid,2,T850,120,4,0.8844676373319754
pyramid,2,T850,120,5,0.7964233914821373
pyramid,2,T850,120,6,0.8048953933914877
pyramid,2,T850,120,7,0.8673416208332088
pyramid,2,T850,120,8,0.9835873422171948
pyramid,2,T850,120,9,1.1813161376390195
pyramid,2,T850,120,10,1.378685920891612
pyramid,2,T850,120,11,1.7865844699220768
pyramid,2,T850,120,12,2.223771682542004
pyramid,2,T850,120,13,2.7082033899445017
pyramid,2,T850,120,14,3.314086518288307
pyramid,2,T850,120,15,3.9205747427138413
pyramid,2,T850,120,16,9.268384621795834
pyramid,2,T850,120,17,5.228321637962372
pyramid,2,T850,120,18,5.327991491593898
pyramid,2,T850,120,19,5.747385218181115
pyramid,2,T850,120,20,5.3274781164514255
pyramid,2,T850,120,21,5.635749071439966
pyramid,2,T850,120,22,5.942396065954015
pyramid,2,T850,120,23,6.091131927639082
pyramid,2,T850,120,24,6.453228132640258
pyramid,2,T850,120,25,6.890213508302173
pyramid,2,T850,120,26,7.630348981874059
pyramid,2,T850,120,27,8.95069046721222
pyramid,2,T850,120,28,10.660544947555318
pyramid,2,T850,120,29,12.236090961193412
pyramid,2,T850,120,30,14.135957003535458
pyramid,2,T850,120,31,16.567945865268396
pyramid,2,T850,120,32,41.371210960214505
pyramid,2,Q850,120,1,0.9833538909249513
pyramid,2,Q850,120,2,0.9831739019152109
pyramid,2,Q850,120,3,0.9222300252893636
pyramid,2,Q850,120,4,0.9374682535700234
pyramid,2,Q850,120,5,0.8416347704983452
pyramid,2,Q850,120,6,0.7857804793000466
pyramid,2,Q850,120,7,0.7894581510159102
pyramid,2,Q850,120,8,0.7885205096793887
pyramid,2,Q850,120,9,0.7843837607720973
pyramid,2,Q850,120,10,0.8394546172074782
pyramid,2,Q850,120,11,0.8502267692550861
pyramid,2,Q850,120,12,0.8560411958381735
pyramid,2,Q850,120,13,0.9136893272865544
pyramid,2,Q850,120,14,0.9656746435516808
pyramid,2,Q850,120,15,1.0603488212405139
pyramid,2,Q850,120,16,1.6140993129758239
pyramid,2,Q850,120,17,1.128672668545733
pyramid,2,Q850,120,18,1.1170316444325747
pyramid,2,Q850,120,19,1.1429958690854318
pyramid,2,Q850,120,20,1.1549981112647631
pyramid,2,Q850,120,21,1.2094087067485537
pyramid,2,Q850,120,22,1.21214733041556
pyramid,2,Q850,120,23,1.2434201991299754
pyramid,2,Q850,120,24,1.2858937302961073
pyramid,2,Q850,120,25,1.3259075639179572
pyramid,2,Q850,120,26,1.3527047369648073
pyramid,2,Q850,120,27,1.4081390964812621
pyramid,2,Q850,120,28,1.5126313953200359
pyramid,2,Q850,120,29,1.5922800462077296
pyramid,2,Q850,120,30,1.6991649997689655
pyramid,2,Q850,120,31,1.8539746975358777
pyramid,2,Q850,120,32,3.3693960578529207
pyramid,2,TP6h,120,1,0.5486280610811647
pyramid,2,TP6h,120,2,0.4552869406092336
pyramid,2,TP6h,120,3,0.4173677033620431
pyramid,2,TP6h,120,4,0.2995656025513993
pyramid,2,TP6h,120,5,0.22470446220941115
pyramid,2,TP6h,120,6,0.17566657179546327
pyramid,2,TP6h,120,7,0.16582740257551998
pyramid,2,TP6h,120,8,0.16149671978783886
pyramid,2,TP6h,120,9,0.1315909375088742
pyramid,2,TP6h,120,10,0.12683037029026184
pyramid,2,TP6h,120,11,0.12537404817710404
pyramid,2,TP6h,120,12,0.1291766870373621
pyramid,2,TP6h,120,13,0.13788052809274678
pyramid,2,TP6h,120,14,0.12129278649593239
pyramid,2,TP6h,120,15,0.14199030840719606
pyramid,2,TP6h,120,16,0.34397959954101887
pyramid,2,TP6h,120,17,0.13483738800610046
pyramid,2,TP6h,120,18,0.1121770058173766
pyramid,2,TP6h,120,19,0.11001313285340364
pyramid,2,TP6h,120,20,0.11027866676977924
pyramid,2,TP6h,120,21,0.10397355213991132
pyramid,2,TP6h,120,22,0.09987635267481643
pyramid,2,TP6h,120,23,0.09009619649442971
pyramid,2,TP6h,120,24,0.0989864043973451
pyramid,2,TP6h,120,25,0.08985918466421525
pyramid,2,TP6h,120,26,0.09692949712590555
pyramid,2,TP6h,120,27,0.08778403492451835
pyramid,2,TP6h,120,28,0.10779394095842895
pyramid,2,TP6h,120,29,0.11025382229960652
pyramid,2,TP6h,120,30,0.11371547889447906
pyramid,2,TP6h,120,31,0.12218116414687293
pyramid,2,TP6h,120,32,0.30305284494411333
pyramid_w2,0,Z500,24,1,0.9609634203781982
pyramid_w2,0,Z500,24,2,0.9750423358178485
pyramid_w2,0,Z500,24,3,0.9375786601914259
pyramid_w2,0,Z500,24,4,0.8175526178774415
pyramid_w2,0,Z500,24,5,0.7465914963087726
pyramid_w2,0,Z500,24,6,0.6697958003415022
pyramid_w2,0,Z500,24,7,0.661330802301755
pyramid_w2,0,Z500,24,8,0.7145150952181316
pyramid_w2,0,Z500,24,9,0.855185621421371
pyramid_w2,0,Z500,24,10,1.0823474988733504
pyramid_w2,0,Z500,24,11,1.2797179657887219
pyramid_w2,0,Z500,24,12,1.5123111071581923
pyramid_w2,0,Z500,24,13,1.9912510563399075
pyramid_w2,0,Z500,24,14,2.3629644468310613
pyramid_w2,0,Z500,24,15,3.056164934853066
pyramid_w2,0,Z500,24,16,4.5850918980284385
pyramid_w2,0,Z500,24,17,4.934835747083389
pyramid_w2,0,Z500,24,18,6.268663179735421
pyramid_w2,0,Z500,24,19,8.523176846172579
pyramid_w2,0,Z500,24,20,9.753124196360286
pyramid_w2,0,Z500,24,21,11.460236152303345
pyramid_w2,0,Z500,24,22,13.477900277268857
pyramid_w2,0,Z500,24,23,15.613043595397448
pyramid_w2,0,Z500,24,24,19.010655699893793
pyramid_w2,0,Z500,24,25,23.467495601555065
pyramid_w2,0,Z500,24,26,29.078660580515237
pyramid_w2,0,Z500,24,27,35.57450373538242
pyramid_w2,0,Z500,24,28,42.02585518680631
pyramid_w2,0,Z500,24,29,50.437378985242205
pyramid_w2,0,Z500,24,30,54.190353915355196
pyramid_w2,0,Z500,24,31,59.64774119220221
pyramid_w2,0,Z500,24,32,69.41679268107845
pyramid_w2,0,T850,24,1,1.0058091389053438
pyramid_w2,0,T850,24,2,1.0015836689055289
pyramid_w2,0,T850,24,3,1.0013884505258681
pyramid_w2,0,T850,24,4,0.953343291537618
pyramid_w2,0,T850,24,5,0.9283541656162426
pyramid_w2,0,T850,24,6,0.8998150205600054
pyramid_w2,0,T850,24,7,0.8601987735013781
pyramid_w2,0,T850,24,8,0.8828477885004432
pyramid_w2,0,T850,24,9,0.9861056801293135
pyramid_w2,0,T850,24,10,1.0488167235217574
pyramid_w2,0,T850,24,11,1.094097988853072
pyramid_w2,0,T850,24,12,1.2087876519653102
pyramid_w2,0,T850,24,13,1.3038170314631612
pyramid_w2,0,T850,24,14,1.3617165699242701
pyramid_w2,0,T850,24,15,1.4150902482175767
pyramid_w2,0,T850,24,16,1.6121118690718141
pyramid_w2,0,T850,24,17,1.6710512592694
pyramid_w2,0,T850,24,18,1.7501827904683742
pyramid_w2,0,T850,24,19,1.9429956141835687
pyramid_w2,0,T850,24,20,1.977467953502387
pyramid_w2,0,T850,24,21,2.019180417803179
pyramid_w2,0,T850,24,22,2.1834236675405054
pyramid_w2,0,T850,24,23,2.1819459278876603
pyramid_w2,0,T850,24,24,2.28641071349472
pyramid_w2,0,T850,24,25,2.580659597937746
pyramid_w2,0,T850,24,26,2.6858796772144564
pyramid_w2,0,T850,24,27,2.971505743901944
pyramid_w2,0,T850,24,28,3.490208440411291
pyramid_w2,0,T850,24,29,3.7710898550202874
pyramid_w2,0,T850,24,30,3.9430028334639666
pyramid_w2,0,T850,24,31,4.293138663947342
pyramid_w2,0,T850,24,32,4.745174685203174
pyramid_w2,0,Q850,24,1,0.9755216209068639
pyramid_w2,0,Q850,24,2,0.9869578350790315
pyramid_w2,0,Q850,24,3,0.9790238294740711
pyramid_w2,0,Q850,24,4,0.9525112147245488
pyramid_w2,0,Q850,24,5,0.9364179360423527
pyramid_w2,0,Q850,24,6,0.9080732741354391
pyramid_w2,0,Q850,24,7,0.8617375410689002
pyramid_w2,0,Q850,24,8,0.882098863374501
pyramid_w2,0,Q850,24,9,0.8760672558701147
pyramid_w2,0,Q850,24,10,0.8776271782898214
pyramid_w2,0,Q850,24,11,0.8830178393799769
pyramid_w2,0,Q850,24,12,0.8678668339882065
pyramid_w2,0,Q850,24,13,0.9274585618837066
pyramid_w2,0,Q850,24,14,0.9209646620530416
pyramid_w2,0,Q850,24,15,0.9485236854233879
pyramid_w2,0,Q850,24,16,0.9790052668425987
pyramid_w2,0,Q850,24,17,0.968514017850076
pyramid_w2,0,Q850,24,18,0.926420740168484
pyramid_w2,0,Q850,24,19,0.9752687391227355
pyramid_w2,0,Q850,24,20,1.0093171209930054
pyramid_w2,0,Q850,24,21,0.9612386231798851
pyramid_w2,0,Q850,24,22,1.016786386105002
pyramid_w2,0,Q850,24,23,1.060785959877024
pyramid_w2,0,Q850,24,24,1.0216163443646364
pyramid_w2,0,Q850,24,25,1.0155492890132078
pyramid_w2,0,Q850,24,26,1.079307348361659
pyramid_w2,0,Q850,24,27,1.0723795075936962
pyramid_w2,0,Q850,24,28,1.0911444167795195
pyramid_w2,0,Q850,24,29,1.116929138943651
pyramid_w2,0,Q850,24,30,1.1332546410553748
pyramid_w2,0,Q850,24,31,1.1614100992373317
pyramid_w2,0,Q850,24,32,1.2165715950770355
pyramid_w2,0,TP6h,24,1,0.6549695779887599
pyramid_w2,0,TP6h,24,2,0.5956289363486907
pyramid_w2,0,TP6h,24,3,0.586968266220049
pyramid_w2,0,TP6h,24,4,0.48998883238908536
pyramid_w2,0,TP6h,24,5,0.4816786017247555
pyramid_w2,0,TP6h,24,6,0.4226176834950301
pyramid_w2,0,TP6h,24,7,0.41270251243790906
pyramid_w2,0,TP6h,24,8,0.3971414440224984
pyramid_w2,0,TP6h,24,9,0.36635344170644846
pyramid_w2,0,TP6h,24,10,0.34079514889431956
pyramid_w2,0,TP6h,24,11,0.3118526998451447
pyramid_w2,0,TP6h,24,12,0.3014205014309243
pyramid_w2,0,TP6h,24,13,0.28444990124305164
pyramid_w2,0,TP6h,24,14,0.26578328833502485
pyramid_w2,0,TP6h,24,15,0.24594874548193318
pyramid_w2,0,TP6h,24,16,0.2459290621439567
pyramid_w2,0,TP6h,24,17,0.23234524152780303
pyramid_w2,0,TP6h,24,18,0.2070560805591755
pyramid_w2,0,TP6h,24,19,0.18823926629486146
pyramid_w2,0,TP6h,24,20,0.1881033151358632
pyramid_w2,0,TP6h,24,21,0.17309303105728013
pyramid_w2,0,TP6h,24,22,0.16100933178295807
pyramid_w2,0,TP6h,24,23,0.15797381207584862
pyramid_w2,0,TP6h,24,24,0.1587900753285873
pyramid_w2,0,TP6h,24,25,0.14463220106644115
pyramid_w2,0,TP6h,24,26,0.14412772176519714
pyramid_w2,0,TP6h,24,27,0.13319263267993703
pyramid_w2,0,TP6h,24,28,0.13419987187860516
pyramid_w2,0,TP6h,24,29,0.12615312583497496
pyramid_w2,0,TP6h,24,30,0.1298285346353058
pyramid_w2,0,TP6h,24,31,0.13272486382406706
pyramid_w2,0,TP6h,24,32,0.15837717830127568
pyramid_w2,0,Z500,120,1,0.830949702385031
pyramid_w2,0,Z500,120,2,0.8014271031006627
pyramid_w2,0,Z500,120,3,0.6812690688593999
pyramid_w2,0,Z500,120,4,0.5654692015277009
pyramid_w2,0,Z500,120,5,0.5378514849398512
pyramid_w2,0,Z500,120,6,0.5571831229671038
pyramid_w2,0,Z500,120,7,0.6633325458688726
pyramid_w2,0,Z500,120,8,0.8425003028118264
pyramid_w2,0,Z500,120,9,1.330505143932346
pyramid_w2,0,Z500,120,10,1.903526970108443
pyramid_w2,0,Z500,120,11,3.031825276987925
pyramid_w2,0,Z500,120,12,5.205865734213023
pyramid_w2,0,Z500,120,13,7.739797980042727
pyramid_w2,0,Z500,120,14,10.803525503030261
pyramid_w2,0,Z500,120,15,16.046837518349424
pyramid_w2,0,Z500,120,16,45.914880009786835
pyramid_w2,0,Z500,120,17,27.827208050118834
pyramid_w2,0,Z500,120,18,31.096844621494167
pyramid_w2,0,Z500,120,19,36.59386719666661
pyramid_w2,0,Z500,120,20,40.284888355106
pyramid_w2,0,Z500,120,21,46.37968335058528
pyramid_w2,0,Z500,120,22,49.36085875401856
pyramid_w2,0,Z500,120,23,61.47270167825323
pyramid_w2,0,Z500,120,24,76.13474056264215
